시도,군구,관광지,구분,세부구분,내/외국인,총계(2010.01 ~ 2019.09),2010년,,,,,,,,,,,,,2011년,,,,,,,,,,,,,2012년,,,,,,,,,,,,,2013년,,,,,,,,,,,,,2014년,,,,,,,,,,,,,2015년,,,,,,,,,,,,,2016년,,,,,,,,,,,,,2017년,,,,,,,,,,,,,2018년,,,,,,,,,,,,,2019년,,,,,,,,,,
,,,,,,,인원계,2010년 01월,2010년 02월,2010년 03월,2010년 04월,2010년 05월,2010년 06월,2010년 07월,2010년 08월,2010년 09월,2010년 10월,2010년 11월,2010년 12월,인원계,2011년 01월,2011년 02월,2011년 03월,2011년 04월,2011년 05월,2011년 06월,2011년 07월,2011년 08월,2011년 09월,2011년 10월,2011년 11월,2011년 12월,인원계,2012년 01월,2012년 02월,2012년 03월,2012년 04월,2012년 05월,2012년 06월,2012년 07월,2012년 08월,2012년 09월,2012년 10월,2012년 11월,2012년 12월,인원계,2013년 01월,2013년 02월,2013년 03월,2013년 04월,2013년 05월,2013년 06월,2013년 07월,2013년 08월,2013년 09월,2013년 10월,2013년 11월,2013년 12월,인원계,2014년 01월,2014년 02월,2014년 03월,2014년 04월,2014년 05월,2014년 06월,2014년 07월,2014년 08월,2014년 09월,2014년 10월,2014년 11월,2014년 12월,인원계,2015년 01월,2015년 02월,2015년 03월,2015년 04월,2015년 05월,2015년 06월,2015년 07월,2015년 08월,2015년 09월,2015년 10월,2015년 11월,2015년 12월,인원계,2016년 01월,2016년 02월,2016년 03월,2016년 04월,2016년 05월,2016년 06월,2016년 07월,2016년 08월,2016년 09월,2016년 10월,2016년 11월,2016년 12월,인원계,2017년 01월,2017년 02월,2017년 03월,2017년 04월,2017년 05월,2017년 06월,2017년 07월,2017년 08월,2017년 09월,2017년 10월,2017년 11월,2017년 12월,인원계,2018년 01월,2018년 02월,2018년 03월,2018년 04월,2018년 05월,2018년 06월,2018년 07월,2018년 08월,2018년 09월,2018년 10월,2018년 11월,2018년 12월,인원계,2019년 01월,2019년 02월,2019년 03월,2019년 04월,2019년 05월,2019년 06월,2019년 07월,2019년 08월,2019년 09월,
부산광역시,남구,부산시립박물관,유료,측정,합계,"262,176","262,176","44,372","32,927","39,459","55,132","47,076","43,210",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
부산광역시,남구,UN기념공원,무료,추정,내국인,"842,235","285,105","15,972","14,258","15,827","35,208","33,060","42,640","17,596","16,606","17,544","28,693","28,270","19,431","282,817","16,488","15,455","16,935","39,495","34,737","40,347","15,891","15,477","14,360","34,092","25,268","14,272","274,313","12,790","13,190","17,749","37,077","34,453","39,490","14,420","10,330","15,080","36,992","26,314","16,428",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
부산광역시,남구,UN기념공원,무료,추정,합계,"842,235","285,105","15,972","14,258","15,827","35,208","33,060","42,640","17,596","16,606","17,544","28,693","28,270","19,431","282,817","16,488","15,455","16,935","39,495","34,737","40,347","15,891","15,477","14,360","34,092","25,268","14,272","274,313","12,790","13,190","17,749","37,077","34,453","39,490","14,420","10,330","15,080","36,992","26,314","16,428",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
부산광역시,남구,부산시립박물관,무료,측정,내국인,"2,937,695","328,848",-,-,-,-,-,-,"40,053","54,405","53,132","63,689","54,303","63,266","323,739","43,202","42,267","42,030","31,899","21,647","19,667","16,120","27,418","20,655","23,758","22,575","12,501","780,238","41,281","11,286","39,622","63,656","19,061","26,261","342,988","54,043","52,755","22,075","57,788","49,422","545,255","43,473","29,647","38,296","53,736","15,021","10,491","40,407","56,036","52,124","80,457","70,276","55,291","195,760","15,659","10,794","12,324","16,783","15,375","14,371","14,410","23,661","20,822","22,033","14,511","15,017","167,164","14,604","10,844","11,116","17,104","23,086","5,264","10,837","15,688","16,399","18,558","12,814","10,850","153,526","9,905","7,145","6,633","15,906","21,024","14,400","12,376","15,848","13,658","14,686","10,603","11,342","153,272","10,932","7,230","9,434","13,669","12,935","10,483","11,491","16,743","15,764","15,809","14,066","14,716","159,939","8,818","7,828","8,928","11,682","13,470","13,400","11,687","15,274","21,421","18,404","15,547","13,480","129,954","12,254","12,428","12,785","15,862","16,304","14,126","10,587","18,968","16,640",
부산광역시,남구,부산시립박물관,무료,측정,외국인,"280,272","11,588",-,-,-,-,-,-,"1,632","2,031","2,133","1,801","2,164","1,827","14,944",810,907,"1,059",930,932,937,"1,115","4,034","1,173","1,464",899,684,"35,873","1,063",978,"1,503","2,018","1,193","3,162","14,759","5,064","1,948","1,482","1,525","1,178","47,487","1,237","1,274","1,794","4,521","2,059","7,833","2,481","7,825","4,213","5,738","5,004","3,508","27,456","1,191","1,417","1,964","2,196","1,932","2,287","3,334","3,658","2,739","2,572","2,535","1,631","26,136","1,809","2,136","2,176","2,531","2,963","1,234",764,"2,356","2,293","3,439","2,676","1,759","44,505","2,027","2,852","3,030","3,344","3,360","3,737","6,642","4,133","3,761","3,731","4,402","3,486","25,128","1,468","2,360","2,562","2,590","2,094","2,214","2,602","2,436","1,869","2,105","1,542","1,286","23,135","1,181","1,532","1,926","1,856","1,917","1,927","2,011","1,869","2,207","2,827","2,222","1,660","24,020","2,250","1,745","2,108","2,567","3,067","3,384","2,922","3,480","2,497",
부산광역시,남구,부산시립박물관,무료,측정,합계,"3,217,967","340,436",-,-,-,-,-,-,"41,685","56,436","55,265","65,490","56,467","65,093","338,683","44,012","43,174","43,089","32,829","22,579","20,604","17,235","31,452","21,828","25,222","23,474","13,185","816,111","42,344","12,264","41,125","65,674","20,254","29,423","357,747","59,107","54,703","23,557","59,313","50,600","592,742","44,710","30,921","40,090","58,257","17,080","18,324","42,888","63,861","56,337","86,195","75,280","58,799","223,216","16,850","12,211","14,288","18,979","17,307","16,658","17,744","27,319","23,561","24,605","17,046","16,648","193,300","16,413","12,980","13,292","19,635","26,049","6,498","11,601","18,044","18,692","21,997","15,490","12,609","198,031","11,932","9,997","9,663","19,250","24,384","18,137","19,018","19,981","17,419","18,417","15,005","14,828","178,400","12,400","9,590","11,996","16,259","15,029","12,697","14,093","19,179","17,633","17,914","15,608","16,002","183,074","9,999","9,360","10,854","13,538","15,387","15,327","13,698","17,143","23,628","21,231","17,769","15,140","153,974","14,504","14,173","14,893","18,429","19,371","17,510","13,509","22,448","19,137",
부산광역시,북구,구포국수체험관,유료,측정,내국인,"17,281",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"9,707","1,066",744,620,748,506,733,809,"1,131",770,742,918,920,"7,574","1,132",950,686,711,865,663,849,"1,136",582,
부산광역시,북구,구포국수체험관,유료,측정,합계,"17,281",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"9,707","1,066",744,620,748,506,733,809,"1,131",770,742,918,920,"7,574","1,132",950,686,711,865,663,849,"1,136",582,
부산광역시,북구,기후변화체험관,유료,측정,내국인,"180,690",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"99,709","4,840","5,472","7,123","7,368","8,683","9,759","10,940","7,625","9,958","11,608","10,289","6,044","80,981","6,478","5,073","9,372","9,252","9,943","14,186","9,661","9,520","7,496",
부산광역시,북구,기후변화체험관,유료,측정,합계,"180,690",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"99,709","4,840","5,472","7,123","7,368","8,683","9,759","10,940","7,625","9,958","11,608","10,289","6,044","80,981","6,478","5,073","9,372","9,252","9,943","14,186","9,661","9,520","7,496",
