시도,군구,관광지,구분,세부구분,내/외국인,총계(2010.01 ~ 2019.09),2010년,,,,,,,,,,,,,2011년,,,,,,,,,,,,,2012년,,,,,,,,,,,,,2013년,,,,,,,,,,,,,2014년,,,,,,,,,,,,,2015년,,,,,,,,,,,,,2016년,,,,,,,,,,,,,2017년,,,,,,,,,,,,,2018년,,,,,,,,,,,,,2019년,,,,,,,,,,
,,,,,,,인원계,2010년 01월,2010년 02월,2010년 03월,2010년 04월,2010년 05월,2010년 06월,2010년 07월,2010년 08월,2010년 09월,2010년 10월,2010년 11월,2010년 12월,인원계,2011년 01월,2011년 02월,2011년 03월,2011년 04월,2011년 05월,2011년 06월,2011년 07월,2011년 08월,2011년 09월,2011년 10월,2011년 11월,2011년 12월,인원계,2012년 01월,2012년 02월,2012년 03월,2012년 04월,2012년 05월,2012년 06월,2012년 07월,2012년 08월,2012년 09월,2012년 10월,2012년 11월,2012년 12월,인원계,2013년 01월,2013년 02월,2013년 03월,2013년 04월,2013년 05월,2013년 06월,2013년 07월,2013년 08월,2013년 09월,2013년 10월,2013년 11월,2013년 12월,인원계,2014년 01월,2014년 02월,2014년 03월,2014년 04월,2014년 05월,2014년 06월,2014년 07월,2014년 08월,2014년 09월,2014년 10월,2014년 11월,2014년 12월,인원계,2015년 01월,2015년 02월,2015년 03월,2015년 04월,2015년 05월,2015년 06월,2015년 07월,2015년 08월,2015년 09월,2015년 10월,2015년 11월,2015년 12월,인원계,2016년 01월,2016년 02월,2016년 03월,2016년 04월,2016년 05월,2016년 06월,2016년 07월,2016년 08월,2016년 09월,2016년 10월,2016년 11월,2016년 12월,인원계,2017년 01월,2017년 02월,2017년 03월,2017년 04월,2017년 05월,2017년 06월,2017년 07월,2017년 08월,2017년 09월,2017년 10월,2017년 11월,2017년 12월,인원계,2018년 01월,2018년 02월,2018년 03월,2018년 04월,2018년 05월,2018년 06월,2018년 07월,2018년 08월,2018년 09월,2018년 10월,2018년 11월,2018년 12월,인원계,2019년 01월,2019년 02월,2019년 03월,2019년 04월,2019년 05월,2019년 06월,2019년 07월,2019년 08월,2019년 09월,
대전광역시,중구,대전오월드,유료,측정,합계,"10,971,011","1,176,075","39,006","59,776","50,763","200,667","248,738","78,311","59,747","64,071","95,983","189,375","65,604","24,034","1,146,223","7,342","26,201","65,242","171,965","213,953","103,976","50,624","118,921","98,201","205,907","60,552","23,339","1,210,622","22,878","30,266","58,332","178,256","233,502","101,699","73,777","119,096","96,769","216,173","56,948","22,926","1,202,723","27,048","33,083","123,226","144,151","219,020","105,733","66,757","90,270","103,979","190,428","62,541","36,487","1,228,275","51,599","49,712","80,084","132,133","190,247","103,606","86,297","152,613","104,902","191,570","56,983","28,529","1,150,735","58,794","46,509","90,662","154,251","214,227","19,441","69,977","143,018","95,595","164,997","42,453","50,811","1,115,396","57,412","44,760","68,696","164,718","178,514","78,803","56,733","99,989","89,962","170,402","64,108","41,299","1,096,479","45,628","56,167","77,761","193,392","168,448","68,545","42,755","90,553","110,542","173,895","40,017","28,776","1,013,066","36,102","37,297","70,098","131,949","166,951","81,258","43,130","95,899","105,386","143,449","46,678","54,869","631,417","42,599","46,868","51,592","118,065","137,642","76,412","34,436","57,721","66,082",
대전광역시,중구,뿌리공원,유료,측정,내국인,"1,154,073",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1,154,073","36,457","43,296","64,603","97,662","100,959","65,352","48,990","60,511","431,223","119,307","56,487","29,226",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
대전광역시,중구,뿌리공원,유료,측정,내국인,"5,546,238",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"425,389",-,-,-,-,-,-,-,-,"58,663","294,630","47,405","24,691","896,717","26,867","26,173","42,723","68,967","79,361","71,874","57,787","67,264","303,053","89,251","45,537","17,860","1,053,171","23,119","28,806","48,172","76,292","124,745","54,028","53,961","70,207","77,370","427,492","40,846","28,133","1,080,921","27,118","26,667","56,121","89,017","112,742","92,246","58,627","58,303","398,298","83,470","49,835","28,477",-,-,-,-,-,-,-,-,-,-,-,-,-,"1,068,892","28,466","29,207","63,908","85,017","109,965","102,222","68,122","64,612","120,148","305,951","55,556","35,718","1,021,148","39,235","48,226","58,654","93,444","112,698","92,309","75,645","80,405","420,532",
대전광역시,중구,뿌리공원,유료,측정,외국인,"14,854",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1,467",-,-,-,-,-,-,-,-,583,518,266,100,"3,297",128,175,173,339,276,297,301,201,718,389,262,38,"4,600",20,143,255,416,599,218,235,282,676,"1,291",280,185,"3,641",122,59,296,526,618,367,161,224,567,391,245,65,-,-,-,-,-,-,-,-,-,-,-,-,-,"1,769",63,73,83,213,162,100,73,67,216,339,363,17,80,27,53,0,0,0,0,0,0,0,
대전광역시,중구,뿌리공원,유료,측정,합계,"6,715,165",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"426,856",-,-,-,-,-,-,-,-,"59,246","295,148","47,671","24,791","900,014","26,995","26,348","42,896","69,306","79,637","72,171","58,088","67,465","303,771","89,640","45,799","17,898","1,057,771","23,139","28,949","48,427","76,708","125,344","54,246","54,196","70,489","78,046","428,783","41,126","28,318","1,084,562","27,240","26,726","56,417","89,543","113,360","92,613","58,788","58,527","398,865","83,861","50,080","28,542","1,154,073","36,457","43,296","64,603","97,662","100,959","65,352","48,990","60,511","431,223","119,307","56,487","29,226","1,070,661","28,529","29,280","63,991","85,230","110,127","102,322","68,195","64,679","120,364","306,290","55,919","35,735","1,021,228","39,262","48,279","58,654","93,444","112,698","92,309","75,645","80,405","420,532",
대전광역시,중구,보문산,무료,추정,내국인,"9,789,691","2,898,648","99,798","112,000","194,999","301,251","315,808","296,891","267,600","277,541","366,759","292,001","264,000","110,000","3,326,786","104,793","117,603","204,753","316,316","331,597","311,739","321,118","333,048","440,110","365,000","343,200","137,509","3,564,257","106,588","137,302","198,652","336,570","332,495","310,355","386,452","399,732","502,390","379,000","345,207","129,514",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
대전광역시,중구,보문산,무료,추정,합계,"9,789,691","2,898,648","99,798","112,000","194,999","301,251","315,808","296,891","267,600","277,541","366,759","292,001","264,000","110,000","3,326,786","104,793","117,603","204,753","316,316","331,597","311,739","321,118","333,048","440,110","365,000","343,200","137,509","3,564,257","106,588","137,302","198,652","336,570","332,495","310,355","386,452","399,732","502,390","379,000","345,207","129,514",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
대전광역시,중구,뿌리공원,무료,추정,내국인,"3,671,040","1,016,312","16,182","17,100","23,436","275,031","142,813","101,671","87,969","79,026","85,895","103,723","56,119","27,347","1,262,821","20,995","45,813","61,862","106,730","238,818","103,788","66,655","79,091","137,105","278,554","73,027","50,383","1,391,907","42,388","47,701","81,966","149,334","354,080","132,305","111,124","89,100","106,110","150,877","75,389","51,533",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
대전광역시,중구,뿌리공원,무료,추정,합계,"3,671,040","1,016,312","16,182","17,100","23,436","275,031","142,813","101,671","87,969","79,026","85,895","103,723","56,119","27,347","1,262,821","20,995","45,813","61,862","106,730","238,818","103,788","66,655","79,091","137,105","278,554","73,027","50,383","1,391,907","42,388","47,701","81,966","149,334","354,080","132,305","111,124","89,100","106,110","150,877","75,389","51,533",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
대전광역시,서구,남선공원종합체육관,유료,측정,내국인,"1,041,629",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"423,352","39,998","34,627","30,768","30,461","31,637","33,628","43,283","47,640","33,908","23,392","27,304","46,706","357,889","34,781","32,276","27,115","24,708","27,163","29,048","41,256","42,809","21,444","22,916","23,518","30,855","260,388","34,550","24,025","25,230","24,033","27,042","27,583","37,837","40,400","19,688",
대전광역시,서구,남선공원종합체육관,유료,측정,합계,"1,041,629",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"423,352","39,998","34,627","30,768","30,461","31,637","33,628","43,283","47,640","33,908","23,392","27,304","46,706","357,889","34,781","32,276","27,115","24,708","27,163","29,048","41,256","42,809","21,444","22,916","23,518","30,855","260,388","34,550","24,025","25,230","24,033","27,042","27,583","37,837","40,400","19,688",
대전광역시,서구,대전시립미술관,유료,측정,내국인,"540,977",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"220,700","12,870","6,763","9,447","2,856","11,279","7,998","54,905","69,304","32,696","3,709","2,903","5,970","183,055","12,028","4,365","6,745","6,253","8,016","9,328","15,810","27,325","19,300","28,026","25,239","20,620","137,222","6,172","6,869","10,602","14,531","18,375","23,398","7,410","15,322","9,434","9,546","8,677","6,886",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
대전광역시,서구,대전시립미술관,유료,측정,내국인,"359,563",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"134,377","6,968","7,018","8,780","9,363","20,834","6,429","13,773","20,927","11,202","9,163","8,690","11,230","122,228","7,318","6,329","6,754","10,438","13,405","16,083","4,961","16,865","11,583","9,206","8,357","10,929","102,958","6,645","7,095","8,495","7,632","9,875","21,493","10,153","19,240","12,330",
대전광역시,서구,대전시립미술관,유료,측정,외국인,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
대전광역시,서구,대전시립미술관,유료,측정,합계,"900,540",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"220,700","12,870","6,763","9,447","2,856","11,279","7,998","54,905","69,304","32,696","3,709","2,903","5,970","183,055","12,028","4,365","6,745","6,253","8,016","9,328","15,810","27,325","19,300","28,026","25,239","20,620","137,222","6,172","6,869","10,602","14,531","18,375","23,398","7,410","15,322","9,434","9,546","8,677","6,886","134,377","6,968","7,018","8,780","9,363","20,834","6,429","13,773","20,927","11,202","9,163","8,690","11,230","122,228","7,318","6,329","6,754","10,438","13,405","16,083","4,961","16,865","11,583","9,206","8,357","10,929","102,958","6,645","7,095","8,495","7,632","9,875","21,493","10,153","19,240","12,330",
대전광역시,서구,대전예술의전당,유료,측정,내국인,"33,884",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"33,884",-,-,-,-,-,-,"7,136","12,097","14,651",
대전광역시,서구,대전예술의전당,유료,측정,합계,"33,884",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"33,884",-,-,-,-,-,-,"7,136","12,097","14,651",
대전광역시,서구,장태산자연휴양림,유료,측정,내국인,"2,444,434",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"860,681","42,206","39,224","57,887","79,833","107,288","103,092","79,033","52,611","67,570","103,917","93,830","34,190","839,750","53,525","31,501","44,887","42,150","67,009","54,705","42,822","101,911","129,867","123,136","103,343","44,894","744,003","43,313","48,100","55,144","74,729","123,356","132,378","90,363","112,121","64,499",
대전광역시,서구,장태산자연휴양림,유료,측정,합계,"2,444,434",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"860,681","42,206","39,224","57,887","79,833","107,288","103,092","79,033","52,611","67,570","103,917","93,830","34,190","839,750","53,525","31,501","44,887","42,150","67,009","54,705","42,822","101,911","129,867","123,136","103,343","44,894","744,003","43,313","48,100","55,144","74,729","123,356","132,378","90,363","112,121","64,499",
대전광역시,서구,장태산 자연휴양림,무료,추정,내국인,"1,011,035","360,388","22,718","19,920","23,012","29,009","40,813","38,200","38,908","35,746","31,116","39,988","27,149","13,809","341,707","17,063","18,885","22,391","28,964","38,474","41,790","30,750","32,328","28,720","34,772","30,270","17,300","308,940","21,690","20,358","18,380","28,850","40,979","38,740","30,160","27,193","24,960","32,728","17,964","6,938",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
대전광역시,서구,장태산 자연휴양림,무료,추정,합계,"1,011,035","360,388","22,718","19,920","23,012","29,009","40,813","38,200","38,908","35,746","31,116","39,988","27,149","13,809","341,707","17,063","18,885","22,391","28,964","38,474","41,790","30,750","32,328","28,720","34,772","30,270","17,300","308,940","21,690","20,358","18,380","28,850","40,979","38,740","30,160","27,193","24,960","32,728","17,964","6,938",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
대전광역시,서구,한밭수목원,무료,추정,내국인,"2,320,215","207,813",-,-,-,-,-,-,-,-,"72,614","79,153","48,627","7,419","1,120,894","8,556","19,008","62,154","123,567","188,664","113,646","92,435","90,675","123,550","153,753","121,023","23,863","991,508","45,420","48,520","76,454","158,835","181,912","82,985","51,788","45,211","90,410","134,015","53,373","22,585",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
대전광역시,서구,한밭수목원,무료,추정,합계,"2,320,215","207,813",-,-,-,-,-,-,-,-,"72,614","79,153","48,627","7,419","1,120,894","8,556","19,008","62,154","123,567","188,664","113,646","92,435","90,675","123,550","153,753","121,023","23,863","991,508","45,420","48,520","76,454","158,835","181,912","82,985","51,788","45,211","90,410","134,015","53,373","22,585",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
대전광역시,서구,한밭수목원,무료,측정,내국인,"246,453",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"246,453",-,-,-,-,-,-,"71,313","78,667","96,473",
대전광역시,서구,한밭수목원,무료,측정,합계,"246,453",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"246,453",-,-,-,-,-,-,"71,313","78,667","96,473",
대전광역시,유성구,㈜제이에이치레전드호텔,유료,측정,내국인,"698,224","602,180","62,400","49,100","61,310","68,800","60,530","49,230","45,120","47,420","32,010","47,400","37,950","40,910","52,524","3,910","2,930","3,190","4,350","3,815","3,150","3,980","4,820",800,"7,692","6,838","7,049","43,520","3,340","4,850","5,650","5,400","4,320","4,650","3,470","3,590","1,800","2,100","2,300","2,050",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
대전광역시,유성구,㈜제이에이치레전드호텔,유료,측정,외국인,"12,161","6,549",640,410,630,750,460,490,455,540,390,780,640,364,"2,992",270,230,250,270,205,212,245,255,240,305,270,240,"2,620",215,235,230,190,165,190,385,410,225,115,150,110,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
대전광역시,유성구,㈜제이에이치레전드호텔,유료,측정,합계,"710,385","608,729","63,040","49,510","61,940","69,550","60,990","49,720","45,575","47,960","32,400","48,180","38,590","41,274","55,516","4,180","3,160","3,440","4,620","4,020","3,362","4,225","5,075","1,040","7,997","7,108","7,289","46,140","3,555","5,085","5,880","5,590","4,485","4,840","3,855","4,000","2,025","2,215","2,450","2,160",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
대전광역시,유성구,계룡스파텔 대온천탕,유료,측정,내국인,"90,751",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"90,751",-,-,-,-,-,-,"19,590","24,673","46,488",
대전광역시,유성구,계룡스파텔 대온천탕,유료,측정,합계,"90,751",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"90,751",-,-,-,-,-,-,"19,590","24,673","46,488",
대전광역시,유성구,국립중앙과학관,유료,측정,내국인,"8,124,483","862,317","64,331","28,359","28,359","121,839","89,357","45,963","63,573","117,127","49,597","138,014","56,590","59,208","1,209,270","79,251","73,591","57,815","186,133","163,611","64,248","85,487","132,521","67,120","152,144","77,321","70,028","1,295,963","70,672","79,457","66,618","140,699","130,424","85,177","96,091","156,430","94,970","156,689","124,527","94,209","1,151,131","90,987","68,603","77,790","140,613","130,455","87,357","86,107","118,429","71,610","132,776","80,870","65,534","1,082,787","78,720","62,780","63,269","124,417","104,455","81,887","85,242","130,219","77,399","138,872","83,566","51,961","1,214,476","89,103","57,199","54,009","134,854","172,340","28,420","82,464","144,297","111,137","169,335","82,719","88,599","1,308,539","115,739","75,597","62,435","158,845","152,690","82,793","94,269","118,193","122,156","163,171","78,827","83,824",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
대전광역시,유성구,국립중앙과학관,유료,측정,내국인,"4,139,271",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1,529,941","87,351","93,735","86,977","169,484","200,587","115,329","118,794","168,022","167,538","155,781","83,527","82,816","1,518,980","93,508","82,886","86,110","142,660","173,993","105,025","134,841","199,819","165,897","142,216","96,960","95,065","1,090,350","104,886","82,613","94,794","127,846","133,025","119,210","111,462","158,881","157,633",
대전광역시,유성구,국립중앙과학관,유료,측정,외국인,"1,314",444,78,0,-,175,149,42,-,-,-,-,-,-,870,-,-,-,135,131,135,0,250,45,147,-,27,0,-,0,-,0,0,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
대전광역시,유성구,국립중앙과학관,유료,측정,합계,"12,265,068","862,761","64,409","28,359","28,359","122,014","89,506","46,005","63,573","117,127","49,597","138,014","56,590","59,208","1,210,140","79,251","73,591","57,815","186,268","163,742","64,383","85,487","132,771","67,165","152,291","77,321","70,055","1,295,963","70,672","79,457","66,618","140,699","130,424","85,177","96,091","156,430","94,970","156,689","124,527","94,209","1,151,131","90,987","68,603","77,790","140,613","130,455","87,357","86,107","118,429","71,610","132,776","80,870","65,534","1,082,787","78,720","62,780","63,269","124,417","104,455","81,887","85,242","130,219","77,399","138,872","83,566","51,961","1,214,476","89,103","57,199","54,009","134,854","172,340","28,420","82,464","144,297","111,137","169,335","82,719","88,599","1,308,539","115,739","75,597","62,435","158,845","152,690","82,793","94,269","118,193","122,156","163,171","78,827","83,824","1,529,941","87,351","93,735","86,977","169,484","200,587","115,329","118,794","168,022","167,538","155,781","83,527","82,816","1,518,980","93,508","82,886","86,110","142,660","173,993","105,025","134,841","199,819","165,897","142,216","96,960","95,065","1,090,350","104,886","82,613","94,794","127,846","133,025","119,210","111,462","158,881","157,633",
대전광역시,유성구,꿈돌이랜드,유료,측정,내국인,"1,336,767","566,696","95,572","41,061",680,"66,023","89,035","19,993","61,342","65,548","29,869","48,254","17,778","31,541","533,258","63,931","43,725","24,621","62,386","72,477","21,084","46,201","54,683","29,880","53,649","19,587","41,034","236,813","80,027","35,025","16,936","32,355","72,470",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
