시도,군구,관광지,구분,세부구분,내/외국인,총계(2010.01 ~ 2019.09),2010년,,,,,,,,,,,,,2011년,,,,,,,,,,,,,2012년,,,,,,,,,,,,,2013년,,,,,,,,,,,,,2014년,,,,,,,,,,,,,2015년,,,,,,,,,,,,,2016년,,,,,,,,,,,,,2017년,,,,,,,,,,,,,2018년,,,,,,,,,,,,,2019년,,,,,,,,,,
,,,,,,,인원계,2010년 01월,2010년 02월,2010년 03월,2010년 04월,2010년 05월,2010년 06월,2010년 07월,2010년 08월,2010년 09월,2010년 10월,2010년 11월,2010년 12월,인원계,2011년 01월,2011년 02월,2011년 03월,2011년 04월,2011년 05월,2011년 06월,2011년 07월,2011년 08월,2011년 09월,2011년 10월,2011년 11월,2011년 12월,인원계,2012년 01월,2012년 02월,2012년 03월,2012년 04월,2012년 05월,2012년 06월,2012년 07월,2012년 08월,2012년 09월,2012년 10월,2012년 11월,2012년 12월,인원계,2013년 01월,2013년 02월,2013년 03월,2013년 04월,2013년 05월,2013년 06월,2013년 07월,2013년 08월,2013년 09월,2013년 10월,2013년 11월,2013년 12월,인원계,2014년 01월,2014년 02월,2014년 03월,2014년 04월,2014년 05월,2014년 06월,2014년 07월,2014년 08월,2014년 09월,2014년 10월,2014년 11월,2014년 12월,인원계,2015년 01월,2015년 02월,2015년 03월,2015년 04월,2015년 05월,2015년 06월,2015년 07월,2015년 08월,2015년 09월,2015년 10월,2015년 11월,2015년 12월,인원계,2016년 01월,2016년 02월,2016년 03월,2016년 04월,2016년 05월,2016년 06월,2016년 07월,2016년 08월,2016년 09월,2016년 10월,2016년 11월,2016년 12월,인원계,2017년 01월,2017년 02월,2017년 03월,2017년 04월,2017년 05월,2017년 06월,2017년 07월,2017년 08월,2017년 09월,2017년 10월,2017년 11월,2017년 12월,인원계,2018년 01월,2018년 02월,2018년 03월,2018년 04월,2018년 05월,2018년 06월,2018년 07월,2018년 08월,2018년 09월,2018년 10월,2018년 11월,2018년 12월,인원계,2019년 01월,2019년 02월,2019년 03월,2019년 04월,2019년 05월,2019년 06월,2019년 07월,2019년 08월,2019년 09월,
광주광역시,동구,무등산국립공원(증심사방향2),무료,측정,외국인,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
광주광역시,동구,무등산국립공원(증심사방향2),무료,측정,합계,"1,747,327",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"531,358","42,593","33,073","37,141","43,533","44,974","34,754","38,958","45,966","51,615","69,819","52,224","36,708","360,738","31,063","21,719","26,607","23,681","34,452","25,681","24,144","28,390","30,458","49,942","38,437","26,164","389,402","28,093","23,232","40,521","27,982","37,521","29,872","23,305","21,981","33,270","53,857","41,261","28,507","285,356","35,789","14,758","22,885","19,002","27,028","25,796","19,597","18,606","26,598","30,613","28,287","16,397","180,473","20,121","14,961","20,295","16,230","26,644","26,596","15,198","16,189","24,239",
광주광역시,동구,무등산국립공원(증심사상가방향1),무료,측정,내국인,"356,356",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"85,159","9,167","7,262","6,781","6,429","7,249","5,768","6,442","6,937","5,840","8,404","7,742","7,138","55,993","5,738","4,357","3,940","3,132","4,102","3,747","3,558","4,722","4,313","7,115","6,152","5,117","76,823","7,921","3,877","6,450","6,061","8,135","5,591","4,370","4,466","5,320","8,588","7,159","8,885","83,470","13,684","5,000","5,947","6,343","8,746","8,018","5,139","4,288","6,075","5,570","6,923","7,737","54,911","13,000","6,452","5,746","5,782","7,640","4,895","4,325","1,287","5,784",
광주광역시,동구,무등산국립공원(증심사상가방향1),무료,측정,외국인,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
광주광역시,동구,무등산국립공원(증심사상가방향1),무료,측정,합계,"356,356",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"85,159","9,167","7,262","6,781","6,429","7,249","5,768","6,442","6,937","5,840","8,404","7,742","7,138","55,993","5,738","4,357","3,940","3,132","4,102","3,747","3,558","4,722","4,313","7,115","6,152","5,117","76,823","7,921","3,877","6,450","6,061","8,135","5,591","4,370","4,466","5,320","8,588","7,159","8,885","83,470","13,684","5,000","5,947","6,343","8,746","8,018","5,139","4,288","6,075","5,570","6,923","7,737","54,911","13,000","6,452","5,746","5,782","7,640","4,895","4,325","1,287","5,784",
광주광역시,동구,무등산국립공원(증심사상가방향2),무료,측정,내국인,"2,005,970",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"585,994","58,690","46,200","46,766","48,733","51,592","38,196","38,268","38,275","40,878","68,388","57,254","52,754","405,019","43,404","32,968","32,009","28,162","35,851","26,281","21,346","18,412","30,177","49,203","47,337","39,869","420,418","41,601","32,486","38,847","32,060","34,520","25,022","22,851","17,887","27,885","58,540","47,656","41,063","352,350","48,628","32,514","28,810","24,637","34,390","26,913","17,618","15,343","20,061","32,716","37,507","33,213","242,189","48,596","34,380","26,616","22,426","31,820","24,894","19,072","14,346","20,039",
광주광역시,동구,무등산국립공원(증심사상가방향2),무료,측정,외국인,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
광주광역시,동구,무등산국립공원(증심사상가방향2),무료,측정,합계,"2,005,970",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"585,994","58,690","46,200","46,766","48,733","51,592","38,196","38,268","38,275","40,878","68,388","57,254","52,754","405,019","43,404","32,968","32,009","28,162","35,851","26,281","21,346","18,412","30,177","49,203","47,337","39,869","420,418","41,601","32,486","38,847","32,060","34,520","25,022","22,851","17,887","27,885","58,540","47,656","41,063","352,350","48,628","32,514","28,810","24,637","34,390","26,913","17,618","15,343","20,061","32,716","37,507","33,213","242,189","48,596","34,380","26,616","22,426","31,820","24,894","19,072","14,346","20,039",
광주광역시,동구,무등산국립공원(증심사차량통제소),무료,측정,내국인,"604,066",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"192,682","13,410","14,683","11,962","14,050","15,946","14,320","18,838","19,773","21,484","20,698","15,720","11,798","101,387","8,874","12,666","9,169","11,803","12,934","8,906","8,878","2,872","5,726","7,774","7,510","4,275","140,055","7,146","11,917","13,347","12,248","15,953","10,727","14,380","16,334","14,455","9,732","8,857","4,959","86,907","6,078","7,558","8,477","6,146","8,110","5,435","5,787","6,678","10,972","7,690","7,159","6,817","83,035","7,164","7,425","7,554","5,525","7,247","7,303","6,769","17,779","16,269",
광주광역시,동구,무등산국립공원(증심사차량통제소),무료,측정,외국인,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
광주광역시,동구,무등산국립공원(증심사차량통제소),무료,측정,합계,"604,066",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"192,682","13,410","14,683","11,962","14,050","15,946","14,320","18,838","19,773","21,484","20,698","15,720","11,798","101,387","8,874","12,666","9,169","11,803","12,934","8,906","8,878","2,872","5,726","7,774","7,510","4,275","140,055","7,146","11,917","13,347","12,248","15,953","10,727","14,380","16,334","14,455","9,732","8,857","4,959","86,907","6,078","7,558","8,477","6,146","8,110","5,435","5,787","6,678","10,972","7,690","7,159","6,817","83,035","7,164","7,425","7,554","5,525","7,247","7,303","6,769","17,779","16,269",
광주광역시,동구,무등산국립공원(증심상가),무료,측정,내국인,"1,757,521",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"716,118","114,387","110,446","87,294","58,772","64,633","54,500","36,110","38,525","36,850","45,729","39,479","29,393","330,692","32,871","43,159","36,894","7,720","20,223","15,070","12,652","25,204","33,653","40,003","33,218","30,025","390,536","34,394","33,064","26,005","25,256","30,723","29,458","25,947","30,861","35,691","45,853","39,291","33,993","320,175","36,182","31,762","27,919","25,860","40,295","46,158","35,120","37,783","39,096",
광주광역시,동구,무등산국립공원(증심상가),무료,측정,합계,"1,757,521",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"716,118","114,387","110,446","87,294","58,772","64,633","54,500","36,110","38,525","36,850","45,729","39,479","29,393","330,692","32,871","43,159","36,894","7,720","20,223","15,070","12,652","25,204","33,653","40,003","33,218","30,025","390,536","34,394","33,064","26,005","25,256","30,723","29,458","25,947","30,861","35,691","45,853","39,291","33,993","320,175","36,182","31,762","27,919","25,860","40,295","46,158","35,120","37,783","39,096",
광주광역시,동구,무등산국립공원(지산유원지),무료,측정,내국인,"76,524",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"22,411","1,716","1,462","1,938","2,519","2,384","2,226","1,729","1,619","1,696","2,178","1,458","1,486","14,946","1,050","1,038","1,696","1,181","1,228","1,208",949,"1,358","1,027","1,444","1,602","1,165","23,699","3,211",960,"2,118","1,633","1,473","1,343","2,658","4,536","2,134","1,362","1,463",808,"9,629",946,725,971,770,"1,013",771,586,552,782,"1,031",842,640,"5,839",759,731,892,710,859,682,479,263,464,
광주광역시,동구,무등산국립공원(지산유원지),무료,측정,외국인,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
광주광역시,동구,무등산국립공원(지산유원지),무료,측정,합계,"76,524",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"22,411","1,716","1,462","1,938","2,519","2,384","2,226","1,729","1,619","1,696","2,178","1,458","1,486","14,946","1,050","1,038","1,696","1,181","1,228","1,208",949,"1,358","1,027","1,444","1,602","1,165","23,699","3,211",960,"2,118","1,633","1,473","1,343","2,658","4,536","2,134","1,362","1,463",808,"9,629",946,725,971,770,"1,013",771,586,552,782,"1,031",842,640,"5,839",759,731,892,710,859,682,479,263,464,
광주광역시,동구,지산유원지,무료,추정,내국인,"1,692,109","571,015","48,655","44,356","48,831","47,798","48,170","48,184","48,744","47,714","47,348","47,799","46,430","46,986","553,354","46,988","42,009","45,642","45,009","46,731","45,026","46,095","46,551","47,120","48,725","46,473","46,985","567,740","47,365","49,495","45,750","45,750","48,105","45,500","46,350","48,350","47,750","48,895","46,730","47,700",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
광주광역시,동구,지산유원지,무료,추정,합계,"1,692,109","571,015","48,655","44,356","48,831","47,798","48,170","48,184","48,744","47,714","47,348","47,799","46,430","46,986","553,354","46,988","42,009","45,642","45,009","46,731","45,026","46,095","46,551","47,120","48,725","46,473","46,985","567,740","47,365","49,495","45,750","45,750","48,105","45,500","46,350","48,350","47,750","48,895","46,730","47,700",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
광주광역시,동구,지원정수장,무료,측정,내국인,"47,047",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"22,652","1,877",985,"2,050","1,449","1,847","1,855","1,475","4,571","1,243","1,606","1,843","1,851","16,500","3,455",985,"1,321","1,135","1,550","1,291","1,119","1,195",940,"1,145","1,203","1,161","7,895",959,435,"1,141","1,049","1,291",836,"1,038",520,626,
광주광역시,동구,지원정수장,무료,측정,합계,"47,047",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"22,652","1,877",985,"2,050","1,449","1,847","1,855","1,475","4,571","1,243","1,606","1,843","1,851","16,500","3,455",985,"1,321","1,135","1,550","1,291","1,119","1,195",940,"1,145","1,203","1,161","7,895",959,435,"1,141","1,049","1,291",836,"1,038",520,626,
광주광역시,서구,5.18기념공원,무료,측정,내국인,"3,911,418","1,239,664","101,217","93,662","117,243","101,765","121,009","121,283","123,347","128,229","92,366","101,834","65,452","72,257","1,345,850","41,127","35,863","51,190","59,451","145,787","211,034","186,063","185,480","180,869","128,847","68,698","51,441","1,325,904","35,048","33,586","50,422","99,018","138,190","131,649","123,845","122,305","132,331","161,864","152,066","145,580",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
광주광역시,서구,5.18기념공원,무료,측정,합계,"3,911,418","1,239,664","101,217","93,662","117,243","101,765","121,009","121,283","123,347","128,229","92,366","101,834","65,452","72,257","1,345,850","41,127","35,863","51,190","59,451","145,787","211,034","186,063","185,480","180,869","128,847","68,698","51,441","1,325,904","35,048","33,586","50,422","99,018","138,190","131,649","123,845","122,305","132,331","161,864","152,066","145,580",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
광주광역시,서구,광주학생독립운동기념회관,무료,측정,내국인,"159,544",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"20,298",317,447,523,"1,207","1,915","3,289",572,"1,127","1,987","3,215","4,357","1,342","30,580",905,"1,201","1,464","1,341","1,653","1,977","6,753","5,429","2,097","3,210","2,974","1,576","62,123","2,135","4,268","2,543","4,109","5,524","6,358","5,786","5,433","6,425","6,982","7,539","5,021","46,543","2,364","4,721","3,129","4,612","5,961","6,724","6,191","5,967","6,874",
광주광역시,서구,광주학생독립운동기념회관,무료,측정,합계,"159,544",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"20,298",317,447,523,"1,207","1,915","3,289",572,"1,127","1,987","3,215","4,357","1,342","30,580",905,"1,201","1,464","1,341","1,653","1,977","6,753","5,429","2,097","3,210","2,974","1,576","62,123","2,135","4,268","2,543","4,109","5,524","6,358","5,786","5,433","6,425","6,982","7,539","5,021","46,543","2,364","4,721","3,129","4,612","5,961","6,724","6,191","5,967","6,874",
광주광역시,서구,하정웅미술관,무료,측정,내국인,"87,215",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"30,457","3,574","2,851","4,513","6,948","3,414","3,780","2,437","2,940",0,0,0,0,"19,373",0,0,"2,801","3,266","1,839","1,653","1,573","1,516","1,801","1,924","1,584","1,416","20,553",977,"1,001","1,106","2,346","1,897","2,159","1,493","2,053","2,005","1,685","1,775","2,056","16,832","1,561","1,013","2,157","2,252","2,250","1,757","2,167","1,873","1,802",
광주광역시,서구,하정웅미술관,무료,측정,합계,"87,215",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"30,457","3,574","2,851","4,513","6,948","3,414","3,780","2,437","2,940",0,0,0,0,"19,373",0,0,"2,801","3,266","1,839","1,653","1,573","1,516","1,801","1,924","1,584","1,416","20,553",977,"1,001","1,106","2,346","1,897","2,159","1,493","2,053","2,005","1,685","1,775","2,056","16,832","1,561","1,013","2,157","2,252","2,250","1,757","2,167","1,873","1,802",
광주광역시,남구,고싸움놀이테마파크,유료,측정,내국인,"51,166",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"11,188",143,801,38,"1,853",583,590,456,916,"3,009","2,530",240,29,"4,986",253,40,123,"1,009",220,585,324,152,"1,397",521,332,30,"10,791",26,77,228,737,367,541,426,574,"2,714","3,363","1,590",148,"10,166",147,669,191,"1,134",547,591,743,706,"1,574","1,657","1,454",753,"3,560",296,235,174,605,722,421,157,165,449,167,93,76,"5,582",89,201,422,"1,464",630,582,82,108,926,729,254,95,"4,893",105,176,925,"1,236",711,542,149,145,904,
광주광역시,남구,고싸움놀이테마파크,유료,측정,외국인,39,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,37,2,1,33,0,0,0,0,1,0,
광주광역시,남구,고싸움놀이테마파크,유료,측정,합계,"51,205",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"11,188",143,801,38,"1,853",583,590,456,916,"3,009","2,530",240,29,"4,986",253,40,123,"1,009",220,585,324,152,"1,397",521,332,30,"10,791",26,77,228,737,367,541,426,574,"2,714","3,363","1,590",148,"10,166",147,669,191,"1,134",547,591,743,706,"1,574","1,657","1,454",753,"3,560",296,235,174,605,722,421,157,165,449,167,93,76,"5,584",89,201,422,"1,464",630,582,82,108,928,729,254,95,"4,930",107,177,958,"1,236",711,542,149,146,904,
광주광역시,남구,승촌보야영장,유료,측정,내국인,"75,755",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"18,232","4,563","1,340","1,323","1,398",0,0,"1,501","1,060","1,934","2,205","1,581","1,327","23,310",824,968,"1,741","2,449","3,406","2,239","1,042",929,"2,609","3,668","1,781","1,654","19,452",406,526,"1,712","1,971","2,926","2,354",954,483,"2,710","2,682","1,403","1,325","14,761",611,647,"1,575","1,455","3,236","2,545","1,371","1,352","1,969",
광주광역시,남구,승촌보야영장,유료,측정,합계,"75,755",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"18,232","4,563","1,340","1,323","1,398",0,0,"1,501","1,060","1,934","2,205","1,581","1,327","23,310",824,968,"1,741","2,449","3,406","2,239","1,042",929,"2,609","3,668","1,781","1,654","19,452",406,526,"1,712","1,971","2,926","2,354",954,483,"2,710","2,682","1,403","1,325","14,761",611,647,"1,575","1,455","3,236","2,545","1,371","1,352","1,969",
광주광역시,남구,광주공원,무료,추정,내국인,"544,300","178,232","10,389","8,420","11,095","18,550","18,290","15,815","14,700","17,187","16,595","18,050","16,600","12,541","184,116","12,819","12,143","14,198","17,136","16,191","17,138","15,500","15,986","16,135","17,231","16,960","12,679","181,952","12,820","12,527","14,235","17,136","16,191","17,210","15,507","15,987","16,130","17,241","14,284","12,684",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
광주광역시,남구,광주공원,무료,추정,합계,"544,300","178,232","10,389","8,420","11,095","18,550","18,290","15,815","14,700","17,187","16,595","18,050","16,600","12,541","184,116","12,819","12,143","14,198","17,136","16,191","17,138","15,500","15,986","16,135","17,231","16,960","12,679","181,952","12,820","12,527","14,235","17,136","16,191","17,210","15,507","15,987","16,130","17,241","14,284","12,684",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
광주광역시,남구,빛고을공예창작촌,무료,측정,내국인,"91,511",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"36,691","7,358","3,064","2,885","1,919","2,028","2,075","1,854","2,547","5,376","2,607","2,624","2,354","39,510","2,218","1,242","2,377","2,192","15,329","6,237","1,151","1,259","3,117","2,421",881,"1,086","15,310",923,677,965,"1,606","4,013","2,144","1,044","2,859","1,079",
광주광역시,남구,빛고을공예창작촌,무료,측정,합계,"91,511",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"36,691","7,358","3,064","2,885","1,919","2,028","2,075","1,854","2,547","5,376","2,607","2,624","2,354","39,510","2,218","1,242","2,377","2,192","15,329","6,237","1,151","1,259","3,117","2,421",881,"1,086","15,310",923,677,965,"1,606","4,013","2,144","1,044","2,859","1,079",
